Test: 12715_CalorimeterTest01
Date: Thu Apr  7 02:44:56 2022
Time,Voltage[V],Current[mA],Temp-1[C],Temp-2[C],Temp-3[C],Fan_Speed[RPM],PWM_Duty[%]
03:09:36,9.16,8.07,34.00,21.16,38.13,0,100
03:09:39,9.14,8.07,34.00,21.09,38.13,0,100
03:09:42,9.13,8.07,33.94,21.12,38.09,0,100
03:09:45,9.13,8.07,34.00,21.12,38.13,0,100
03:09:49,9.11,8.15,33.94,21.09,38.13,0,100
03:09:52,9.13,8.23,33.94,21.06,38.13,0,100
03:09:55,9.11,8.04,33.94,21.06,38.16,0,100
03:09:58,9.11,8.11,33.94,21.00,38.13,0,100
03:10:01,9.10,8.07,33.97,21.03,38.16,0,100
03:10:04,9.11,8.04,33.94,21.00,38.13,0,100
03:10:07,9.18,8.11,33.97,21.00,38.09,0,100
03:10:10,9.15,8.07,33.94,20.94,38.13,0,100
03:10:14,9.14,8.15,33.94,20.97,38.13,0,100
03:10:17,9.11,8.07,33.97,20.94,38.13,0,100
03:10:20,9.13,7.92,33.97,20.91,38.16,0,100
03:10:23,9.15,8.04,33.94,20.91,38.13,0,100
03:10:26,9.18,8.00,33.94,20.87,38.13,0,100
03:10:29,9.15,8.04,33.94,20.84,38.13,0,100
03:10:32,9.15,8.15,33.94,20.81,38.13,0,100
03:10:35,9.14,8.07,33.94,20.81,38.13,0,100
03:10:38,9.15,8.07,33.94,20.84,38.16,0,100
03:10:42,9.16,8.07,33.94,20.81,38.16,0,100
03:10:45,9.16,8.00,33.94,20.81,38.13,0,100
03:10:48,9.15,8.07,33.94,20.78,38.13,0,100
03:10:51,9.14,8.04,33.94,20.75,38.13,0,100
03:10:54,9.15,8.15,33.94,20.75,38.09,0,100
03:10:57,9.11,8.07,33.94,20.72,38.13,0,100
03:11:00,9.11,8.11,33.94,20.72,38.06,0,100
03:11:03,9.14,8.11,33.97,20.69,38.06,0,100
03:11:06,9.11,8.19,33.94,20.66,38.06,0,100
03:11:10,9.14,8.15,33.91,20.69,38.09,0,100
03:11:13,9.10,8.11,33.94,20.62,38.09,0,100
03:11:16,9.11,8.07,33.94,20.66,38.09,0,100
03:11:19,9.11,8.19,33.94,20.62,38.09,0,100
03:11:22,9.13,8.07,33.94,20.59,38.13,0,100
03:11:25,9.15,8.07,33.94,20.59,38.13,0,100
03:11:28,9.13,8.04,33.97,20.56,38.13,0,100
03:11:31,9.15,8.11,33.94,20.56,38.13,0,100
03:11:34,9.14,8.07,33.94,20.56,38.13,0,100
03:11:38,9.14,8.04,33.94,20.53,38.06,0,100
03:11:41,9.15,8.15,33.94,20.53,38.13,0,100
03:11:44,9.13,8.15,33.91,20.50,38.13,0,100
03:11:47,9.13,7.96,33.94,20.50,38.13,0,100
03:11:50,9.14,8.15,33.94,20.44,38.06,0,100
03:11:53,9.10,7.96,33.94,20.44,38.06,0,100
03:11:56,9.11,8.00,33.94,20.44,38.09,0,100
03:11:59,9.14,8.00,33.94,20.44,38.06,0,100
03:12:02,9.16,8.00,33.91,20.44,38.06,0,100
03:12:06,9.14,8.11,33.94,20.41,38.06,0,100
03:12:09,9.15,8.19,33.94,20.37,38.06,0,100
03:12:12,9.14,7.96,33.94,20.37,38.06,0,100
03:12:15,9.14,8.07,33.91,20.31,38.06,0,100
03:12:18,9.15,8.11,33.91,20.34,38.06,0,100
03:12:21,9.15,8.11,33.91,20.31,38.06,0,100
03:12:24,9.14,8.04,33.91,20.28,38.06,0,100
03:12:27,9.13,8.00,33.91,20.28,38.06,0,100
03:12:31,9.15,8.11,33.88,20.25,38.06,0,100
03:12:34,9.14,8.00,33.91,20.25,38.06,0,100
03:12:37,9.14,8.00,33.94,20.19,38.06,0,100
03:12:40,9.14,8.07,33.88,20.19,38.06,0,100
03:12:43,9.14,8.15,33.88,20.19,38.06,0,100
03:12:46,9.16,8.07,33.88,20.19,38.06,0,100
03:12:49,9.15,7.96,33.91,20.19,38.06,0,100
03:12:52,9.15,8.11,33.88,20.16,38.03,0,100
03:12:55,9.15,8.11,33.94,20.12,38.03,0,100
03:12:59,9.14,8.04,33.91,20.12,38.03,0,100
03:13:02,9.14,8.07,33.88,20.09,38.03,0,100
03:13:05,9.14,8.07,33.88,20.09,38.03,0,100
03:13:08,9.14,8.07,33.88,20.09,38.00,0,100
03:13:11,9.13,8.07,33.88,20.06,38.00,0,100
03:13:14,9.15,8.07,33.91,20.06,37.97,0,100
03:13:17,9.18,8.07,33.88,20.00,38.00,0,100
03:13:20,9.14,8.04,33.91,20.00,37.97,0,100
03:13:23,9.15,8.15,33.91,20.03,38.00,0,100
03:13:27,9.14,8.07,33.88,20.00,38.00,0,100
03:13:30,9.13,8.00,33.88,20.00,38.00,0,100
03:13:33,9.11,8.07,33.88,19.97,38.00,0,100
03:13:36,9.11,8.04,33.88,19.94,38.03,0,100
03:13:39,9.13,7.96,33.88,19.94,38.03,0,100
03:13:42,9.13,8.07,33.88,19.94,38.03,0,100
03:13:45,9.14,8.04,33.88,19.94,38.03,0,100
03:13:48,9.11,8.07,33.94,19.94,38.03,0,100
03:13:51,9.14,8.07,33.88,19.87,38.03,0,100
03:13:55,9.13,8.11,33.88,19.87,38.00,0,100
03:13:58,9.10,8.07,33.88,19.87,38.00,0,100
03:14:01,9.14,8.15,33.88,19.84,38.00,0,100
03:14:04,9.16,8.19,33.91,19.81,38.00,0,100
03:14:07,9.13,8.04,33.88,19.81,38.00,0,100
03:14:10,9.15,8.11,33.88,19.78,38.00,0,100
03:14:13,9.13,8.07,33.88,19.81,38.00,0,100
03:14:16,9.14,8.11,33.88,19.78,38.00,0,100
03:14:19,9.11,8.00,33.88,19.72,37.97,0,100
03:14:23,9.13,8.07,33.91,19.69,38.00,0,100
03:14:26,9.15,8.07,33.88,19.75,38.00,0,100
03:14:29,9.13,8.15,33.88,19.72,37.97,0,100
03:14:32,9.15,8.11,33.88,19.72,37.97,0,100
03:14:35,9.14,8.07,33.88,19.69,37.94,0,100
03:14:38,9.20,8.19,33.94,19.66,37.97,0,100
03:14:41,9.20,8.11,33.88,19.62,37.97,0,100
03:14:44,9.16,8.11,33.88,19.66,38.00,0,100
03:14:48,9.14,8.15,33.91,19.62,38.00,0,100
03:14:51,9.14,8.07,33.88,19.62,38.00,0,100
03:14:54,9.14,8.11,33.88,19.56,37.97,0,100
03:14:57,9.15,8.04,33.88,19.62,38.00,0,100
03:15:00,9.14,8.07,33.88,19.56,38.00,0,100
03:15:03,9.13,8.07,33.88,19.56,38.00,0,100
03:15:06,9.13,8.11,33.88,19.56,38.00,0,100
03:15:09,9.13,8.07,33.88,19.50,38.00,0,100
03:15:12,9.11,8.07,33.88,19.50,37.97,0,100
03:15:16,9.13,8.04,33.88,19.50,37.97,0,100
03:15:19,9.13,8.00,33.88,19.47,38.00,0,100
03:15:22,9.14,8.07,33.88,19.44,38.00,0,100
03:15:25,9.11,8.07,33.88,19.47,37.97,0,100
03:15:28,9.13,8.00,33.88,19.44,37.94,0,100
03:15:31,9.13,8.07,33.84,19.41,37.94,0,100
03:15:34,9.13,8.11,33.88,19.37,37.94,0,100
03:15:37,9.15,8.07,33.88,19.37,37.94,0,100
03:15:40,9.14,8.15,33.88,19.34,37.97,0,100
03:15:44,9.13,8.15,33.88,19.37,38.00,0,100
03:15:47,9.14,7.96,33.88,19.37,38.00,0,100
03:15:50,9.13,8.04,33.88,19.37,37.97,0,100
03:15:53,9.14,8.11,33.88,19.37,37.97,0,100
03:15:56,9.13,8.07,33.88,19.31,37.97,0,100
03:15:59,9.14,8.11,33.84,19.34,37.94,0,100
03:16:02,9.14,8.15,33.88,19.31,37.94,0,100
03:16:05,9.14,8.00,33.88,19.28,37.94,0,100
03:16:08,9.14,8.07,33.88,19.25,37.94,0,100
03:16:12,9.14,8.04,33.84,19.22,37.94,0,100
03:16:15,9.13,8.04,33.88,19.25,37.94,0,100
03:16:18,9.13,8.15,33.88,19.25,37.94,0,100
03:16:21,9.11,8.07,33.84,19.19,37.94,0,100
03:16:24,9.11,8.11,33.88,19.22,37.94,0,100
03:16:27,9.15,8.15,33.88,19.19,37.94,0,100
03:16:30,9.15,8.04,33.88,19.16,37.94,0,100
03:16:33,9.11,8.00,33.88,19.12,37.94,0,100
03:16:36,9.14,8.11,33.84,19.12,37.94,0,100
03:16:40,9.15,8.07,33.88,19.12,37.94,0,100
03:16:43,9.10,8.07,33.88,19.12,37.94,0,100
03:16:46,9.13,8.04,33.84,19.09,37.94,0,100
03:16:49,9.16,8.11,33.88,19.06,37.94,0,100
03:16:52,9.15,8.15,33.88,19.06,37.91,0,100
03:16:55,9.11,8.07,33.88,19.06,37.91,0,100
03:16:58,9.13,8.15,33.84,19.03,37.91,0,100
03:17:01,9.13,8.07,33.81,19.00,37.88,0,100
03:17:05,9.14,8.04,33.81,19.03,37.94,0,100
03:17:08,9.13,8.04,33.81,19.00,37.94,0,100
03:17:11,9.11,8.04,33.81,19.00,37.94,0,100
03:17:14,9.14,8.15,33.81,18.97,37.94,0,100
03:17:17,9.13,8.04,33.84,19.00,37.88,0,100
03:17:20,9.13,8.11,33.81,18.94,37.88,0,100
03:17:23,9.13,8.07,33.81,18.94,37.91,0,100
03:17:26,9.14,7.96,33.81,18.94,37.91,0,100
03:17:29,9.14,8.11,33.84,18.94,37.94,0,100
03:17:33,9.16,8.11,33.84,18.94,37.94,0,100
03:17:36,9.19,8.15,33.84,18.91,37.97,0,100
03:17:39,9.15,8.19,33.88,18.87,37.94,0,100
03:17:42,9.15,8.11,33.88,18.84,37.94,0,100
03:17:45,9.13,8.11,33.84,18.84,37.94,0,100
03:17:48,9.16,8.15,33.84,18.84,37.97,0,100
03:17:51,9.15,8.19,33.88,18.84,37.97,0,100
03:17:54,9.16,8.11,33.88,18.81,37.97,0,100
03:17:57,9.14,8.07,33.88,18.81,37.97,0,100
03:18:01,9.15,8.04,33.88,18.78,38.00,0,100
03:18:04,9.13,8.04,33.88,18.75,38.00,0,100
03:18:07,9.11,8.04,33.88,18.75,37.94,0,100
03:18:10,9.13,8.04,33.88,18.78,37.97,0,100
03:18:13,9.14,8.07,33.88,18.72,37.97,0,100
03:18:16,9.11,8.07,33.88,18.72,38.00,0,100
03:18:19,9.14,8.15,33.88,18.66,38.00,0,100
03:18:22,9.13,8.07,33.88,18.69,38.00,0,100
03:18:25,9.15,8.15,33.91,18.69,38.00,0,100
03:18:29,9.14,7.92,33.88,18.66,38.03,0,100
03:18:32,9.10,7.96,33.94,18.66,38.00,0,100
03:18:35,9.11,8.00,33.91,18.62,38.00,0,100
03:18:38,9.13,8.04,33.94,18.62,38.00,0,100
03:18:41,9.14,8.00,33.94,18.59,38.00,0,100
03:18:44,9.13,8.04,33.94,18.59,38.00,0,100
03:18:47,9.14,7.96,33.94,18.56,38.03,0,100
03:18:50,9.13,8.00,33.94,18.56,38.03,0,100
03:18:53,9.14,8.19,33.94,18.56,38.06,0,100
03:18:57,9.14,8.04,33.91,18.50,38.06,0,100
03:19:00,9.14,8.00,33.94,18.53,38.06,0,100
03:19:03,9.13,8.00,33.94,18.53,38.06,0,100
03:19:06,9.13,8.04,33.94,18.53,38.06,0,100
03:19:09,9.14,8.07,33.97,18.47,38.06,0,100
03:19:12,9.16,8.04,33.97,18.44,38.03,0,100
03:19:15,9.14,8.11,33.97,18.47,38.06,0,100
03:19:18,9.13,8.00,34.00,18.44,38.03,0,100
03:19:22,9.13,8.00,34.00,18.44,38.06,0,100
03:19:25,9.16,8.07,33.97,18.44,38.06,0,100
03:19:28,9.13,8.00,34.00,18.37,38.06,0,100
03:19:31,9.13,8.11,34.00,18.37,38.06,0,100
03:19:34,9.11,8.04,34.00,18.37,38.03,0,100
03:19:37,9.11,8.11,33.97,18.37,38.06,0,100
03:19:40,9.15,8.11,33.97,18.37,38.06,0,100
03:19:43,9.10,8.11,33.94,18.34,38.06,0,100
03:19:46,9.13,8.00,33.94,18.31,38.03,0,100
03:19:50,9.13,8.11,33.94,18.31,38.00,0,100
03:19:53,9.13,8.11,33.94,18.31,38.00,0,100
03:19:56,9.11,8.15,33.94,18.25,38.00,0,100
03:19:59,9.13,8.07,33.94,18.25,37.97,0,100
03:20:02,9.13,8.15,33.91,18.25,38.00,0,100
03:20:05,9.14,8.07,33.94,18.25,37.97,0,100
03:20:08,9.11,8.15,33.94,18.19,37.97,0,100
03:20:11,9.15,8.23,33.94,18.22,38.00,0,100
03:20:14,9.11,8.15,33.94,18.19,38.00,0,100
03:20:18,9.11,8.11,33.94,18.19,37.97,0,100
03:20:21,9.14,8.11,33.94,18.19,37.94,0,100
03:20:24,9.10,8.04,33.97,18.19,37.94,0,100
03:20:27,9.11,8.04,33.94,18.16,37.94,0,100
03:20:30,9.11,8.23,33.94,18.16,37.94,0,100
03:20:33,9.13,8.23,33.94,18.12,37.97,0,100
03:20:36,9.13,8.00,33.97,18.12,37.94,0,100
03:20:39,9.13,7.89,33.94,18.09,37.94,0,100
03:20:42,9.16,8.15,33.94,18.09,37.94,0,100
03:20:46,9.15,8.11,33.94,18.09,37.94,0,100
03:20:49,9.14,8.04,33.94,18.03,37.97,0,100
03:20:52,9.15,8.04,34.00,18.03,38.00,0,100
03:20:55,9.10,8.04,33.94,18.03,38.00,0,100
03:20:58,9.11,8.00,33.94,18.03,38.00,0,100
03:21:01,9.13,8.04,33.94,18.00,38.00,0,100
03:21:04,9.28,8.15,33.97,18.00,38.06,0,100
03:21:07,9.29,8.15,34.00,18.03,38.06,0,100
03:21:10,9.28,8.11,33.97,17.94,38.06,0,100
03:21:14,9.29,8.23,33.97,18.00,38.06,0,100
03:21:17,9.29,8.11,34.00,17.94,38.06,0,100
03:21:20,9.30,8.19,34.00,17.91,38.06,0,100
03:21:23,9.28,8.19,34.00,17.91,38.06,0,100
03:21:26,9.30,8.19,34.06,17.87,38.13,0,100
03:21:29,9.29,8.26,34.00,17.87,38.06,0,100
03:21:32,9.31,8.15,34.00,17.84,38.13,0,100
03:21:35,9.30,8.23,34.00,17.84,38.09,0,100
03:21:39,9.29,8.11,34.00,17.84,38.13,0,100
03:21:42,9.31,8.04,34.00,17.84,38.13,0,100
03:21:45,9.31,8.15,34.00,17.81,38.13,0,100
03:21:48,9.31,8.30,34.03,17.81,38.13,0,100
03:21:51,9.30,8.23,34.00,17.81,38.13,0,100
03:21:54,9.31,8.15,34.00,17.78,38.16,0,100
03:21:57,9.31,8.11,34.03,17.75,38.16,0,100
03:22:00,9.30,8.19,34.00,17.78,38.19,0,100
03:22:03,9.31,8.19,34.00,17.72,38.19,0,100
03:22:07,9.31,8.07,34.00,17.75,38.19,0,100
03:22:10,9.30,8.19,34.00,17.75,38.16,0,100
03:22:13,9.30,8.30,34.00,17.72,38.16,0,100
03:22:16,9.31,8.23,34.00,17.72,38.16,0,100
03:22:19,9.31,8.19,34.00,17.69,38.13,0,100
03:22:22,9.30,8.11,33.97,17.69,38.16,0,100
03:22:25,9.33,8.15,33.94,17.62,38.13,0,100
03:22:28,9.31,8.19,33.94,17.62,38.16,0,100
03:22:31,9.31,8.15,33.94,17.62,38.13,0,100
03:22:35,9.31,8.26,33.94,17.59,38.16,0,100
03:22:38,9.30,8.19,33.94,17.62,38.19,0,100
03:22:41,9.31,8.34,33.94,17.62,38.19,0,100
03:22:44,9.30,8.26,33.94,17.59,38.19,0,100
03:22:47,9.31,8.11,33.94,17.56,38.16,0,100
03:22:50,9.30,8.19,33.94,17.56,38.19,0,100
03:22:53,9.31,8.23,33.94,17.56,38.19,0,100
03:22:56,9.30,8.07,33.91,17.56,38.19,0,100
03:22:59,9.31,8.19,33.94,17.56,38.16,0,100
03:23:03,9.31,8.19,33.88,17.50,38.13,0,100
03:23:06,9.31,8.26,33.91,17.50,38.13,0,100
03:23:09,9.31,8.26,33.91,17.50,38.16,0,100
03:23:12,9.31,8.19,33.91,17.44,38.13,0,100
03:23:15,9.33,8.15,33.88,17.50,38.13,0,100
03:23:18,9.33,8.15,33.94,17.41,38.09,0,100
03:23:21,9.33,8.23,33.88,17.44,38.13,0,100
03:23:24,9.31,8.19,33.88,17.41,38.13,0,100
03:23:27,9.33,8.15,33.91,17.41,38.16,0,100
03:23:31,9.31,8.15,33.88,17.37,38.16,0,100
03:23:34,9.33,8.23,33.88,17.37,38.13,0,100
03:23:37,9.31,8.19,33.88,17.37,38.13,0,100
03:23:40,9.31,8.15,33.88,17.37,38.13,0,100
03:23:43,9.31,8.26,33.91,17.34,38.13,0,100
03:23:46,9.31,8.23,33.91,17.31,38.13,0,100
03:23:49,9.31,8.23,33.88,17.31,38.16,0,100
03:23:52,9.31,8.23,33.88,17.31,38.16,0,100
03:23:55,9.33,8.30,33.94,17.31,38.13,0,100
03:23:59,9.31,8.15,33.94,17.28,38.13,0,100
03:24:02,9.31,8.26,33.88,17.28,38.19,0,100
03:24:05,9.33,8.11,33.88,17.28,38.19,0,100
03:24:08,9.31,8.23,33.94,17.25,38.13,0,100
03:24:11,9.33,8.15,33.91,17.25,38.19,0,100
03:24:14,9.31,8.19,33.88,17.25,38.19,0,100
03:24:17,9.31,8.23,33.88,17.22,38.19,0,100
03:24:20,9.31,8.15,33.94,17.19,38.19,0,100
03:24:24,9.31,8.23,33.91,17.22,38.19,0,100
03:24:27,9.31,8.11,33.91,17.16,38.19,0,100
03:24:30,9.33,8.19,33.91,17.19,38.16,0,100
03:24:33,9.31,8.15,33.88,17.12,38.19,0,100
03:24:36,9.31,8.19,33.88,17.12,38.19,0,100
03:24:39,9.31,8.11,33.88,17.12,38.16,0,100
03:24:42,9.30,8.26,33.94,17.12,38.19,0,100
03:24:45,9.31,8.11,33.91,17.09,38.19,0,100
03:24:48,9.31,8.11,33.88,17.06,38.19,0,100
03:24:52,9.31,8.26,33.88,17.09,38.19,0,100
03:24:55,9.33,8.15,33.88,17.06,38.19,0,100
03:24:58,9.33,8.15,33.88,17.06,38.19,0,100
03:25:01,9.33,8.23,33.88,17.06,38.19,0,100
03:25:04,9.33,8.19,33.94,17.03,38.13,0,100
03:25:07,9.30,8.15,33.88,17.00,38.16,0,100
03:25:10,9.31,8.11,33.91,17.00,38.19,0,100
03:25:13,9.31,8.11,33.91,17.00,38.19,0,100
03:25:16,9.31,8.26,33.91,17.00,38.19,0,100
03:25:20,9.31,8.23,33.94,17.00,38.16,0,100
03:25:23,9.31,8.19,33.94,16.97,38.19,0,100
03:25:26,9.31,8.26,33.94,16.97,38.19,0,100
03:25:29,9.31,8.23,33.94,16.94,38.22,0,100
03:25:32,9.31,8.11,33.97,16.94,38.19,0,100
03:25:35,9.31,8.15,33.97,16.91,38.19,0,100
03:25:38,9.33,8.19,33.94,16.91,38.19,0,100
03:25:41,9.31,8.15,33.97,16.87,38.19,0,100
03:25:44,9.31,8.15,33.97,16.87,38.19,0,100
03:25:48,9.33,8.19,33.94,16.87,38.16,0,100
03:25:51,9.31,8.15,33.97,16.84,38.16,0,100
03:25:54,9.31,8.23,33.94,16.84,38.16,0,100
03:25:57,9.31,8.19,33.94,16.84,38.16,0,100
03:26:00,9.34,8.23,33.97,16.81,38.13,0,100
03:26:03,9.31,8.30,33.94,16.81,38.13,0,100
03:26:06,9.31,8.07,33.97,16.78,38.13,0,100
03:26:09,9.31,8.26,33.97,16.78,38.13,0,100
03:26:12,9.31,8.26,33.97,16.72,38.13,0,100
03:26:16,9.31,8.30,34.00,16.75,38.13,0,100
03:26:19,9.33,8.19,34.00,16.72,38.13,0,100
03:26:22,9.33,8.11,33.97,16.75,38.13,0,100
03:26:25,9.31,8.23,34.00,16.72,38.13,0,100
03:26:28,9.33,8.23,34.00,16.75,38.13,0,100
03:26:31,9.31,8.26,34.00,16.72,38.06,0,100
03:26:34,9.31,8.19,34.00,16.66,38.06,0,100
03:26:37,9.31,8.11,34.00,16.66,38.06,0,100
03:26:41,9.31,8.19,34.00,16.66,38.09,0,100
03:26:44,9.31,8.23,34.00,16.66,38.13,0,100
03:26:47,9.31,8.19,34.00,16.62,38.09,0,100
03:26:50,9.33,8.19,34.00,16.62,38.09,0,100
03:26:53,9.31,8.19,34.03,16.62,38.13,0,100
03:26:56,9.31,8.30,34.00,16.59,38.13,0,100
03:26:59,9.31,8.15,34.03,16.59,38.16,0,100
03:27:02,9.31,8.19,34.06,16.56,38.19,0,100
03:27:05,9.33,8.11,34.00,16.53,38.19,0,100
03:27:09,9.33,8.23,34.03,16.53,38.25,0,100
03:27:12,9.31,8.15,34.06,16.50,38.25,0,100
03:27:15,9.31,8.11,34.00,16.53,38.25,0,100
03:27:18,9.31,8.19,34.03,16.50,38.25,0,100
03:27:21,9.31,8.11,34.06,16.50,38.25,0,100
03:27:24,9.31,8.15,34.03,16.50,38.25,0,100
03:27:27,9.31,8.23,34.03,16.47,38.25,0,100
03:27:30,9.31,8.26,34.06,16.47,38.25,0,100
03:27:33,9.31,8.15,34.03,16.47,38.25,0,100
03:27:37,9.34,8.34,34.06,16.44,38.25,0,100
03:27:40,9.31,8.26,34.03,16.44,38.25,0,100
03:27:43,9.31,8.23,34.00,16.41,38.25,0,100
03:27:46,9.31,8.19,34.00,16.37,38.22,0,100
03:27:49,9.33,8.23,34.00,16.37,38.19,0,100
03:27:52,9.31,8.26,34.00,16.37,38.19,0,100
03:27:55,9.33,8.15,34.00,16.37,38.16,0,100
03:27:58,9.31,8.26,34.00,16.31,38.13,0,100
03:28:01,9.31,8.23,33.97,16.31,38.13,0,100
03:28:05,9.31,8.26,34.00,16.34,38.13,0,100
03:28:08,9.31,8.19,34.00,16.31,38.13,0,100
03:28:11,9.33,8.19,33.97,16.31,38.06,0,100
03:28:14,9.31,8.34,34.00,16.31,38.13,0,100
03:28:17,9.33,8.23,33.97,16.28,38.06,0,100
03:28:20,9.30,8.23,33.97,16.28,38.06,0,100
03:28:23,9.31,8.23,33.94,16.28,38.03,0,100
03:28:26,9.31,8.26,33.94,16.28,38.03,0,100
03:28:29,9.31,8.19,33.94,16.25,38.00,0,100
03:28:33,9.31,8.23,33.94,16.25,38.00,0,100
03:28:36,9.31,8.15,33.97,16.22,38.00,0,100
03:28:39,9.31,8.23,33.94,16.19,38.00,0,100
03:28:42,9.31,8.15,33.94,16.22,38.00,0,100
03:28:45,9.33,8.23,33.91,16.19,38.00,0,100
03:28:48,9.31,8.11,33.94,16.16,38.00,0,100
03:28:51,9.33,8.15,33.94,16.12,38.00,0,100
03:28:54,9.33,8.26,33.97,16.12,38.00,0,100
03:28:57,9.31,8.19,33.94,16.12,38.00,0,100
03:29:01,9.31,8.26,33.97,16.09,38.00,0,100
03:29:04,9.31,8.30,33.94,16.06,38.00,0,100
03:29:07,9.31,8.19,33.94,16.00,38.00,0,100
03:29:10,9.31,8.23,33.97,15.97,38.00,0,100
03:29:13,9.31,8.23,33.94,15.97,38.06,0,100
03:29:16,9.31,8.19,34.00,15.97,38.06,0,100
03:29:19,9.31,8.23,33.97,15.94,38.06,0,100
03:29:22,9.31,8.19,34.00,15.94,38.06,0,100
03:29:26,9.31,8.23,34.03,15.91,38.03,0,100
03:29:29,9.34,8.15,34.00,15.94,38.06,0,100
03:29:32,9.33,8.19,34.00,15.94,38.06,0,100
03:29:35,9.31,8.15,34.00,15.94,38.09,0,100
03:29:38,9.30,8.23,34.00,15.94,38.09,0,100
03:29:41,9.31,8.26,34.03,15.91,38.06,0,100
03:29:44,9.31,8.15,34.00,15.88,38.06,0,100
03:29:47,9.33,8.19,34.03,15.91,38.13,0,100
03:29:50,9.33,8.26,34.00,15.84,38.09,0,100
03:29:54,9.31,8.34,34.00,15.88,38.09,0,100
03:29:57,9.33,8.26,34.00,15.88,38.13,0,100
03:30:00,9.31,8.26,34.03,15.84,38.13,0,100
03:30:03,9.31,8.19,34.00,15.84,38.06,0,100
03:30:06,9.31,8.23,34.00,15.84,38.09,0,100
03:30:09,9.31,8.11,34.00,15.84,38.06,0,100
03:30:12,9.31,8.19,34.00,15.81,38.06,0,100
03:30:15,9.31,8.15,34.00,15.78,38.06,0,100
03:30:18,9.33,8.30,34.00,15.81,38.06,0,100
03:30:22,9.33,8.23,34.00,15.81,38.06,0,100
03:30:25,9.31,8.15,34.06,15.78,38.13,0,100
03:30:28,9.33,8.15,34.00,15.75,38.13,0,100
03:30:31,9.33,8.19,34.03,15.72,38.09,0,100
03:30:34,9.31,8.15,34.00,15.75,38.13,0,100
03:30:37,9.31,8.15,34.00,15.75,38.13,0,100
03:30:40,9.31,8.23,34.00,15.72,38.13,0,100
03:30:43,9.33,8.15,34.00,15.72,38.13,0,100
03:30:46,9.31,8.23,34.00,15.69,38.13,0,100
03:30:50,9.31,8.26,34.00,15.72,38.13,0,100
03:30:53,9.31,8.19,34.00,15.66,38.09,0,100
03:30:56,9.31,8.26,34.00,15.66,38.06,0,100
03:30:59,9.33,8.19,34.00,15.63,38.06,0,100
03:31:02,9.31,8.23,34.00,15.66,38.06,0,100
03:31:05,9.31,8.11,34.00,15.66,38.06,0,100
03:31:08,9.31,8.19,34.00,15.69,38.06,0,100
03:31:11,9.33,8.15,34.00,15.59,38.06,0,100
03:31:14,9.33,8.23,33.97,15.63,38.06,0,100
03:31:18,9.31,8.30,34.00,15.56,38.06,0,100
03:31:21,9.31,8.26,34.00,15.59,38.00,0,100
03:31:24,9.31,8.30,34.00,15.56,38.00,0,100
03:31:27,9.31,8.15,33.97,15.56,38.00,0,100
03:31:30,9.31,8.26,33.94,15.56,38.00,0,100
03:31:33,9.31,8.19,33.97,15.56,38.00,0,100
03:31:36,9.30,8.23,33.97,15.56,38.00,0,100
03:31:39,9.31,8.15,33.94,15.53,38.00,0,100
03:31:42,9.31,8.30,33.97,15.53,38.00,0,100
03:31:46,9.33,8.34,33.94,15.53,38.03,0,100
03:31:49,9.31,8.19,33.97,15.50,38.03,0,100
03:31:52,9.34,8.26,33.94,15.47,38.03,0,100
03:31:55,9.31,8.23,33.94,15.44,38.03,0,100
03:31:58,9.31,8.15,33.94,15.47,38.03,0,100
03:32:01,9.33,8.15,33.94,15.44,38.06,0,100
03:32:04,9.31,8.23,33.94,15.47,38.06,0,100
03:32:07,9.33,8.30,33.94,15.44,38.06,0,100
03:32:11,9.33,8.15,33.94,15.41,38.09,0,100
03:32:14,9.33,8.15,33.94,15.41,38.06,0,100
03:32:17,9.33,8.15,33.88,15.41,38.06,0,100
03:32:20,9.31,8.23,33.91,15.38,38.06,0,100
03:32:23,9.31,8.19,33.94,15.38,38.06,0,100
03:32:26,9.31,8.15,33.91,15.38,38.06,0,100
03:32:29,9.31,8.26,33.91,15.38,38.06,0,100
03:32:32,9.31,8.23,33.94,15.34,38.06,0,100
03:32:35,9.31,8.30,33.91,15.31,38.13,0,100
03:32:39,9.33,8.23,33.94,15.31,38.13,0,100
03:32:42,9.31,8.23,33.94,15.34,38.13,0,100
03:32:45,9.31,8.23,33.91,15.31,38.13,0,100
03:32:48,9.31,8.30,33.91,15.25,38.09,0,100
03:32:51,9.34,8.30,33.94,15.28,38.13,0,100
03:32:54,9.33,8.19,33.91,15.22,38.09,0,100
03:32:57,9.33,8.19,33.94,15.25,38.09,0,100
03:33:00,9.31,8.23,33.91,15.25,38.09,0,100
03:33:03,9.31,8.19,33.91,15.25,38.09,0,100
03:33:07,9.31,8.19,33.88,15.19,38.13,0,100
03:33:10,9.33,8.23,33.91,15.25,38.13,0,100
03:33:13,9.31,8.11,33.91,15.19,38.13,0,100
03:33:16,9.33,8.34,33.91,15.19,38.13,0,100
03:33:19,9.31,8.38,33.91,15.19,38.09,0,100
03:33:22,9.34,8.30,33.88,15.16,38.13,0,100
03:33:25,9.31,8.26,33.91,15.13,38.13,0,100
03:33:28,9.31,8.15,33.91,15.16,38.13,0,100
03:33:31,9.31,8.23,33.91,15.16,38.09,0,100
03:33:35,9.33,8.15,33.94,15.13,38.09,0,100
